,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,"
            FP
          ",DD2,TD3,+/-
124,Daequan Cook,MIA,22,75,41,34,24.4,9.1,3.2,8.6,37.5,2.0,5.3,38.7,0.7,0.7,87.5,0.3,2.3,2.5,0.9,0.6,0.5,0.1,1.7,15.0,0,0,-0.1
124,Daniel Gibson,CLE,23,75,60,15,23.9,7.8,2.7,7.0,39.1,1.4,3.8,38.2,0.9,1.1,76.7,0.4,1.7,2.1,1.8,0.8,0.6,0.2,2.2,14.5,0,0,2.8
124,DeSagana Diop,CHA,27,75,38,37,13.8,2.3,1.0,2.3,43.3,0.0,0.0,0.0,0.3,0.9,33.3,1.5,2.1,3.6,0.4,0.5,0.4,0.7,1.7,10.2,0,0,-2.0
124,JaVale McGee,WAS,21,75,17,58,15.2,6.5,2.5,5.2,49.4,0.0,0.0,0.0,1.4,2.2,66.0,1.6,2.3,3.9,0.3,0.8,0.4,1.0,2.1,15.2,4,0,-3.9
124,James Posey,NOH,32,75,45,30,28.5,8.9,2.9,7.0,41.2,1.5,4.2,36.9,1.6,1.9,82.2,0.5,4.3,4.8,1.1,1.1,0.8,0.3,2.9,18.4,3,0,0.6
124,Sebastian Telfair,MIN,24,75,23,52,27.9,9.8,3.6,9.3,38.3,1.0,2.8,34.6,1.7,2.1,81.9,0.4,1.3,1.7,4.6,1.9,1.0,0.2,2.5,20.2,2,0,-1.1
124,Shaquille O'Neal,PHX,37,75,44,31,30.0,17.8,6.8,11.2,60.9,0.0,0.0,0.0,4.1,6.9,59.5,2.5,5.9,8.4,1.7,2.2,0.7,1.4,3.4,34.5,30,0,1.8
124,Thaddeus Young,PHI,21,75,39,36,34.4,15.3,6.3,12.8,49.5,0.7,2.2,34.1,1.9,2.5,73.5,1.9,3.2,5.0,1.1,1.6,1.3,0.3,2.2,26.4,2,0,2.0
124,Tim Duncan,SAS,33,75,49,26,33.7,19.3,7.4,14.8,50.4,0.0,0.0,0.0,4.5,6.4,69.2,2.7,8.0,10.7,3.5,2.2,0.5,1.7,2.3,41.8,49,0,3.4
124,Udonis Haslem,MIA,29,75,40,35,34.1,10.6,4.4,8.6,51.8,0.0,0.0,0.0,1.7,2.3,75.3,2.3,6.0,8.2,1.1,1.1,0.6,0.3,2.7,23.8,20,0,0.5
135,Antonio Daniels,NOH,34,74,40,34,13.8,4.1,1.3,3.2,41.9,0.3,0.8,36.7,1.1,1.4,80.0,0.1,1.0,1.0,2.4,0.8,0.4,0.0,0.7,9.1,0,0,-2.9
135,Arron Afflalo,DET,23,74,36,38,16.7,4.9,1.8,4.1,43.7,0.6,1.4,40.2,0.8,1.0,81.7,0.4,1.4,1.8,0.6,0.6,0.4,0.2,1.9,9.1,0,0,-0.5
135,Brevin Knight,UTA,33,74,43,31,12.7,2.4,0.9,2.6,34.9,0.0,0.1,0.0,0.6,0.9,75.0,0.2,1.0,1.2,2.6,0.9,0.9,0.1,1.3,9.7,0,0,1.1
135,Craig Smith,MIN,25,74,22,52,19.7,10.1,3.9,6.9,56.2,0.0,0.0,0.0,2.3,3.4,67.7,1.3,2.5,3.8,1.1,1.4,0.4,0.3,2.5,16.9,1,0,-2.3
135,Jarvis Hayes,NJN,27,74,32,42,24.8,8.7,3.5,7.8,44.5,1.3,3.3,38.5,0.5,0.7,69.2,0.4,3.2,3.6,0.7,0.7,0.7,0.1,2.2,15.9,0,0,0.0
135,Jason Terry,DAL,31,74,45,29,33.7,19.6,7.3,15.8,46.3,2.3,6.2,36.6,2.7,3.0,88.0,0.5,1.9,2.4,3.4,1.6,1.3,0.3,1.9,30.6,0,0,2.0
135,Jeff Foster,IND,32,74,31,43,24.7,6.1,2.4,4.8,50.1,0.0,0.1,28.6,1.3,2.0,65.8,2.9,4.0,6.9,1.8,1.2,0.7,0.7,3.1,19.9,5,0,1.3
135,Kelenna Azubuike,GSW,25,74,29,45,32.1,14.4,5.3,11.4,46.4,1.3,2.8,44.8,2.5,3.1,80.8,1.5,3.5,5.0,1.6,1.3,0.8,0.7,2.5,25.8,5,0,-1.7
135,Kevin Durant,OKC,20,74,18,56,39.0,25.3,8.9,18.8,47.6,1.3,3.1,42.2,6.1,7.1,86.3,1.0,5.5,6.5,2.8,3.0,1.3,0.7,1.8,40.3,15,0,-6.8
135,Nate Robinson,NYK,25,74,28,46,29.8,17.2,6.1,13.9,43.7,1.7,5.2,32.5,3.4,4.0,84.1,1.3,2.6,3.9,4.1,1.9,1.3,0.1,2.8,30.2,4,0,0.1
135,Steve Nash,PHX,35,74,42,32,33.6,15.7,5.8,11.5,50.3,1.5,3.3,43.9,2.6,2.8,93.3,0.3,2.8,3.0,9.7,3.4,0.7,0.1,1.5,33.1,29,0,3.3
135,T.J. Ford,IND,26,74,34,40,30.5,14.9,5.6,12.3,45.2,0.5,1.4,33.7,3.3,3.8,87.2,0.8,2.7,3.5,5.3,2.4,1.2,0.2,2.4,28.9,4,0,-1.1
135,Wally Szczerbiak,CLE,32,74,60,14,20.6,7.0,2.4,5.4,45.0,0.9,2.3,41.1,1.2,1.4,84.9,0.6,2.6,3.1,1.1,0.7,0.4,0.1,1.8,13.2,1,0,1.9
148,Al Harrington,NYK,29,73,27,46,34.9,20.1,7.3,16.6,43.9,2.3,6.4,36.4,3.2,4.0,79.3,1.4,4.9,6.2,1.4,2.2,1.2,0.3,3.1,32.0,10,0,-1.0
148,Beno Udrih,SAC,26,73,14,59,31.1,11.0,4.4,9.5,46.1,0.5,1.5,31.0,1.7,2.1,82.0,0.6,2.4,3.0,4.7,2.2,1.1,0.2,2.6,23.3,1,0,-4.9
148,Mike Miller,MIN,29,73,22,51,32.3,9.9,3.6,7.5,48.2,1.2,3.1,37.8,1.5,2.0,73.2,1.0,5.6,6.6,4.5,2.0,0.4,0.4,1.9,25.0,7,0,-3.4
148,Troy Murphy,IND,29,73,31,42,34.0,14.3,5.0,10.5,47.5,2.2,4.9,45.0,2.1,2.5,82.6,2.0,9.8,11.8,2.4,1.6,0.8,0.5,3.1,34.2,49,0,-0.6
152,CJ Miles,UTA,22,72,42,30,22.5,9.1,3.6,7.8,45.9,0.9,2.5,35.2,1.1,1.2,87.6,0.6,1.7,2.3,1.5,0.9,0.6,0.2,2.6,15.8,1,0,0.3
152,D.J. Augustin,CHA,21,72,30,42,26.5,11.8,3.7,8.6,43.0,1.5,3.4,43.9,2.9,3.2,89.3,0.2,1.6,1.8,3.5,1.7,0.6,0.0,1.9,19.4,1,0,-0.5
152,Jason Richardson,PHX,28,72,37,35,33.5,16.8,6.5,13.5,47.7,1.8,4.5,39.7,2.1,2.8,76.9,1.1,3.4,4.4,2.0,1.3,1.1,0.4,2.0,28.2,1,0,-0.3
152,Luke Ridnour,MIL,28,72,29,43,28.2,9.6,3.5,8.6,40.3,0.8,2.2,35.0,1.8,2.1,86.9,0.5,2.6,3.0,5.1,1.8,1.3,0.2,2.8,23.5,6,0,-1.1
152,Mehmet Okur,UTA,30,72,44,28,33.5,17.0,6.0,12.3,48.5,1.3,2.8,44.6,3.8,4.6,81.7,1.7,6.0,7.7,1.7,1.8,0.8,0.7,3.0,31.4,23,0,2.3
152,Quentin Richardson,NYK,29,72,29,43,26.3,10.2,3.6,9.3,39.3,1.7,4.6,36.5,1.2,1.6,76.1,1.0,3.4,4.4,1.6,1.0,0.7,0.1,1.8,19.2,1,0,-1.6
152,Roko Ukic,TOR,24,72,31,41,12.4,4.2,1.7,4.5,38.0,0.2,0.9,17.7,0.6,0.8,73.3,0.4,0.7,1.0,2.1,0.8,0.4,0.0,1.1,9.1,0,0,-1.3
152,Tony Parker,SAS,27,72,47,25,34.1,22.0,8.9,17.5,50.6,0.3,0.9,29.2,3.9,5.0,78.2,0.4,2.7,3.1,6.9,2.6,0.9,0.1,1.5,36.4,15,0,4.5
160,Al Thornton,LAC,25,71,16,55,37.4,16.8,6.6,14.8,44.6,0.3,1.1,25.3,3.3,4.4,75.4,1.7,3.5,5.2,1.5,1.8,0.8,0.9,3.2,28.5,1,0,-8.0
160,Andray Blatche,WAS,22,71,17,54,24.0,10.0,4.2,8.9,47.1,0.1,0.3,23.8,1.6,2.3,70.4,1.8,3.5,5.3,1.7,1.6,0.7,1.0,3.0,22.6,7,0,-2.8
160,Bobby Jackson,SAC,36,71,16,55,20.9,7.5,2.7,6.8,39.8,0.8,2.8,30.5,1.2,1.4,85.1,0.6,2.2,2.8,2.0,0.9,0.9,0.1,1.4,15.8,2,0,-2.6
160,Bobby Simmons,NJN,29,71,30,41,24.4,7.8,2.8,6.2,44.9,1.6,3.7,44.7,0.6,0.8,74.1,1.0,2.9,3.9,1.3,0.9,0.7,0.1,2.6,16.1,1,0,0.2
160,Chris Andersen,DEN,30,71,45,26,20.6,6.4,2.3,4.1,54.8,0.0,0.1,20.0,1.8,2.5,71.8,2.3,3.9,6.2,0.4,1.0,0.6,2.5,2.5,22.6,5,0,1.4
160,Chuck Hayes,HOU,26,71,46,25,12.1,1.3,0.6,1.6,37.2,0.0,0.1,0.0,0.1,0.3,36.8,1.0,2.5,3.5,0.6,0.4,0.5,0.3,1.9,8.3,0,0,-0.7
160,Gerald Wallace,CHA,26,71,32,39,37.6,16.6,5.5,11.4,48.0,0.5,1.8,29.8,5.1,6.4,80.4,1.6,6.2,7.8,2.7,2.1,1.7,0.9,3.0,35.8,20,0,0.7
160,Nick Collison,OKC,28,71,18,53,25.8,8.2,3.4,6.0,56.8,0.0,0.0,0.0,1.4,1.9,72.1,2.5,4.3,6.9,0.9,1.0,0.7,0.7,3.4,21.1,11,0,-3.0
160,Royal Ivey,PHI,27,71,34,37,12.1,3.0,1.0,2.9,33.2,0.5,1.6,34.2,0.5,0.6,79.1,0.3,0.8,1.1,0.6,0.3,0.5,0.1,1.1,6.7,0,0,-2.6
160,Steve Novak,LAC,26,71,16,55,16.4,6.9,2.5,5.6,44.4,1.7,4.0,41.6,0.3,0.3,91.3,0.3,1.5,1.8,0.6,0.3,0.3,0.1,1.0,10.6,0,0,-2.6
170,Brad Miller,CHI,33,70,25,45,30.0,11.9,4.2,8.8,47.6,0.3,0.8,41.1,3.2,3.9,82.4,2.1,5.6,7.8,3.3,1.9,0.7,0.5,3.2,28.1,16,0,-1.8
170,Charlie Bell,MIL,30,70,29,41,25.5,8.4,3.1,7.5,41.4,1.2,3.4,36.3,0.9,1.1,82.5,0.5,1.5,1.9,2.2,1.1,0.7,0.1,2.0,15.3,0,0,-1.6
170,Hilton Armstrong,NOH,24,70,40,30,15.6,4.8,2.0,3.5,56.1,0.0,0.0,0.0,0.9,1.4,63.3,1.2,1.6,2.8,0.4,1.1,0.4,0.6,2.6,10.7,1,0,-1.1
170,Leandro Barbosa,PHX,26,70,39,31,24.4,14.2,5.2,10.8,48.2,1.3,3.4,37.5,2.4,2.8,88.1,0.5,2.1,2.6,2.3,1.3,1.2,0.1,1.6,23.2,0,0,0.2
170,Leon Powe,BOS,25,70,52,18,17.5,7.7,2.5,4.8,52.4,0.0,0.0,0.0,2.6,3.8,68.9,2.1,2.9,4.9,0.7,1.1,0.3,0.5,2.7,16.2,5,0,2.7
170,Mikki Moore,BOS,33,70,26,44,17.2,3.9,1.6,2.9,55.3,0.0,0.0,0.0,0.7,0.9,78.7,1.1,2.6,3.7,0.8,0.7,0.2,0.3,3.0,10.4,1,0,-1.7
170,Randy Foye,MIN,25,70,19,51,35.6,16.3,5.7,14.0,40.7,1.6,4.4,36.0,3.3,3.9,84.6,0.5,2.6,3.1,4.3,2.1,1.0,0.4,2.9,28.5,2,0,-3.0
170,Rasho Nesterovic,IND,33,70,30,40,17.3,6.8,3.2,6.2,51.3,0.0,0.0,0.0,0.4,0.5,78.1,1.3,2.1,3.4,1.6,0.9,0.4,0.5,2.4,15.2,2,0,-1.5
170,Roy Hibbert,IND,22,70,29,41,14.4,7.1,2.8,6.0,47.1,0.0,0.0,0.0,1.4,2.1,66.7,1.6,1.8,3.5,0.7,0.8,0.3,1.1,3.1,15.6,0,0,-0.9
179,Carl Landry,HOU,25,69,44,25,21.3,9.2,3.5,6.1,57.4,0.0,0.0,33.3,2.3,2.8,81.3,1.8,3.2,5.0,0.6,1.0,0.4,0.4,2.4,17.6,2,0,0.5
179,Devin Harris,NJN,26,69,30,39,36.1,21.3,6.6,15.1,43.8,0.9,3.2,29.1,7.2,8.8,82.0,0.4,2.9,3.3,6.9,3.1,1.7,0.2,2.4,38.1,16,0,-1.4
179,Josh Smith,ATL,23,69,41,28,35.1,15.6,6.1,12.3,49.2,0.4,1.3,29.9,3.1,5.2,58.8,1.9,5.3,7.2,2.4,2.3,1.4,1.6,2.7,34.5,20,0,2.2
179,Metta World Peace,HOU,29,69,47,22,35.5,17.1,6.0,15.0,40.1,2.2,5.6,39.9,2.8,3.8,74.8,0.9,4.3,5.2,3.3,2.0,1.5,0.3,2.2,31.9,3,0,4.6
179,Shawn Marion,TOR,31,69,34,35,35.8,12.9,5.5,11.4,48.5,0.1,0.8,18.9,1.7,2.1,79.6,2.6,5.9,8.5,2.0,1.5,1.3,1.0,1.9,31.4,22,0,-0.5
179,Steve Blake,POR,29,69,46,23,31.7,11.0,4.0,9.4,42.8,2.0,4.8,42.7,0.9,1.1,84.0,0.4,2.1,2.5,5.0,1.6,1.0,0.1,1.8,23.2,4,0,5.7
185,Bobby Brown,MIN,24,68,13,55,13.7,5.3,2.1,5.3,39.2,0.7,1.9,34.6,0.5,0.6,79.1,0.2,0.6,0.8,1.7,0.9,0.3,0.0,1.4,8.9,0,0,-2.9
185,Deron Williams,UTA,25,68,39,29,36.8,19.4,6.8,14.5,47.1,1.0,3.3,31.0,4.8,5.6,84.9,0.4,2.5,2.9,10.7,3.4,1.1,0.3,2.0,39.6,44,0,2.3
185,Earl Watson,OKC,30,68,19,49,26.1,6.6,2.6,6.7,38.4,0.3,1.3,23.5,1.2,1.6,75.5,0.5,2.2,2.7,5.8,2.3,0.7,0.2,2.0,18.8,2,0,-3.8
185,Jared Dudley,PHX,23,68,34,34,17.0,5.5,2.0,4.2,47.7,0.4,1.1,39.2,1.0,1.5,67.6,1.2,1.8,3.0,0.8,0.6,0.8,0.1,1.5,12.6,1,0,0.1
185,Jermaine O'Neal,MIA,30,68,28,40,29.8,13.3,5.4,11.3,47.4,0.0,0.0,0.0,2.6,3.3,78.8,1.9,4.5,6.4,1.8,2.1,0.4,2.0,3.1,28.8,8,0,-1.7
185,Jose Calderon,TOR,27,68,28,40,34.3,12.8,4.7,9.5,49.7,1.2,3.0,40.6,2.2,2.3,98.1,0.2,2.6,2.9,8.9,2.1,1.1,0.1,1.7,31.1,22,0,-1.5
185,Quinton Ross,MEM,28,68,20,48,17.1,3.9,1.5,3.8,38.2,0.5,1.3,37.5,0.5,0.6,81.0,0.4,1.4,1.9,0.7,0.5,0.5,0.2,1.7,8.7,0,0,-1.0
192,Al Horford,ATL,23,67,41,26,33.5,11.5,4.7,8.9,52.5,0.0,0.0,0.0,2.2,3.1,72.7,2.2,7.1,9.3,2.4,1.5,0.8,1.4,2.8,31.5,20,0,0.2
192,Andrei Kirilenko,UTA,28,67,42,25,27.3,11.6,3.8,8.5,44.9,0.3,1.1,27.4,3.6,4.6,78.5,1.3,3.5,4.8,2.6,1.8,1.2,1.1,1.9,26.6,6,0,4.0
192,Anthony Morrow,GSW,23,67,23,44,22.6,10.1,3.8,8.0,47.8,1.3,2.7,46.7,1.2,1.4,87.0,1.2,1.8,3.0,1.2,0.8,0.5,0.2,1.9,16.8,2,0,-0.8
192,Caron Butler,WAS,29,67,15,52,38.6,20.8,7.3,16.2,45.3,1.0,3.1,31.0,5.1,6.0,85.8,1.8,4.4,6.2,4.3,3.1,1.6,0.3,2.5,37.2,11,0,-5.7
192,Dan Gadzuric,MIL,31,67,25,42,14.0,4.0,1.7,3.6,48.0,0.0,0.0,0.0,0.6,1.0,54.4,1.4,2.4,3.8,0.6,0.6,0.5,0.6,2.4,12.2,4,0,-0.8
192,Danny Granger,IND,26,67,27,40,36.2,25.8,8.5,19.1,44.7,2.7,6.7,40.4,6.0,6.9,87.8,0.7,4.4,5.1,2.7,2.5,1.0,1.4,3.1,41.0,6,0,1.0
192,Ime Udoka,SAS,31,67,42,25,15.5,4.3,1.6,4.3,38.3,0.6,1.9,32.8,0.4,0.7,60.9,0.4,2.4,2.8,0.8,0.6,0.5,0.2,1.3,10.5,0,0,1.7
192,Raja Bell,CHA,32,67,36,31,34.6,11.9,4.5,10.2,43.7,1.7,4.0,42.1,1.3,1.5,85.3,0.6,3.0,3.6,2.1,1.3,0.7,0.1,2.5,20.8,0,0,1.3
192,Richard Hamilton,DET,31,67,32,35,34.0,18.3,7.0,15.6,44.7,1.0,2.8,36.8,3.3,3.9,84.8,0.7,2.4,3.1,4.4,2.0,0.6,0.1,2.6,28.6,3,0,0.1
192,Rodney Carney,MIN,25,67,19,48,17.9,7.2,2.6,6.3,41.6,1.2,3.4,35.0,0.7,1.0,75.8,0.5,1.3,1.9,0.4,0.6,0.7,0.4,1.4,12.7,0,0,-2.2
202,Carmelo Anthony,DEN,25,66,45,21,34.5,22.8,8.1,18.3,44.3,1.0,2.6,37.1,5.6,7.1,79.3,1.6,5.2,6.8,3.4,3.0,1.1,0.4,3.0,37.5,12,0,4.6
202,Chris Quinn,MIA,25,66,33,33,14.6,5.1,1.8,4.4,40.8,0.8,2.1,40.9,0.7,0.9,81.0,0.1,1.0,1.1,2.0,0.5,0.4,0.0,1.2,10.2,0,0,0.1
202,Kenyon Martin,DEN,31,66,42,24,32.0,11.7,4.8,9.8,49.1,0.2,0.6,36.8,1.8,3.0,60.4,1.2,4.8,6.0,2.0,1.6,1.5,1.1,3.0,28.0,5,0,2.8
202,Rasheed Wallace,DET,34,66,32,34,32.2,12.0,4.6,10.9,41.9,1.7,4.8,35.4,1.2,1.5,77.2,0.8,6.6,7.4,1.4,0.9,0.9,1.3,3.0,28.9,15,0,1.3
202,Ryan Anderson,NJN,21,66,28,38,19.9,7.4,2.4,6.2,39.3,1.0,2.9,36.5,1.5,1.8,84.5,1.6,3.1,4.7,0.8,1.0,0.7,0.3,2.4,16.2,3,0,-0.3
202,Sasha Pavlovic,CLE,25,66,52,14,16.0,4.6,1.8,4.2,42.2,0.7,1.8,41.0,0.4,0.8,46.3,0.5,1.5,1.9,1.1,0.7,0.3,0.2,1.8,9.6,0,0,1.2
202,Thabo Sefolosha,OKC,25,66,26,40,22.0,5.9,2.3,5.4,42.6,0.4,1.3,27.6,0.9,1.1,83.6,0.8,2.8,3.7,1.7,1.0,1.1,0.7,1.6,17.3,1,0,-2.1
209,Antoine Wright,DAL,25,65,38,27,23.9,7.3,2.8,6.6,41.5,0.7,2.3,30.2,1.1,1.5,74.7,0.5,1.6,2.1,1.2,0.8,0.7,0.4,2.6,14.1,0,0,0.8
209,Baron Davis,LAC,30,65,17,48,34.6,14.9,5.5,14.8,37.0,1.5,5.0,30.2,2.4,3.2,75.7,0.7,3.0,3.7,7.7,3.0,1.7,0.5,3.0,34.5,13,0,-5.4
209,Francisco Garcia,SAC,27,65,12,53,30.4,12.7,4.5,10.2,44.4,1.4,3.4,39.8,2.2,2.7,82.0,0.9,2.5,3.4,2.3,1.7,1.2,1.0,3.0,25.2,0,0,-6.6
209,Jamal Crawford,GSW,29,65,25,40,38.1,19.7,6.4,15.7,41.0,2.2,6.1,36.0,4.6,5.3,87.2,0.4,2.6,3.0,4.4,2.3,0.9,0.2,1.4,30.9,1,0,-3.2
209,Joel Anthony,MIA,26,65,36,29,16.1,2.2,0.9,1.8,48.3,0.0,0.0,0.0,0.5,0.7,65.2,1.4,1.7,3.0,0.4,0.6,0.3,1.4,2.1,11.1,1,0,-1.3
209,Jordan Farmar,LAL,22,65,52,13,18.3,6.4,2.5,6.3,39.1,0.8,2.2,33.6,0.7,1.2,58.4,0.3,1.5,1.8,2.4,1.3,0.9,0.2,1.6,13.9,0,0,0.3
209,Keith Bogans,MIL,29,65,37,28,19.6,5.6,1.8,5.0,36.7,1.1,3.4,33.9,0.8,0.9,91.2,0.5,2.6,3.1,1.0,0.6,0.7,0.1,1.6,12.3,0,0,1.3
209,Luke Walton,LAL,29,65,54,11,17.9,5.0,2.1,4.7,43.6,0.3,0.9,29.8,0.6,0.9,71.9,0.8,1.9,2.8,2.7,1.1,0.5,0.2,1.6,13.3,0,0,3.4
209,Zydrunas Ilgauskas,CLE,34,65,55,10,27.2,12.9,5.3,11.1,47.2,0.2,0.6,38.5,2.1,2.7,79.9,2.4,5.1,7.5,1.0,1.4,0.4,1.3,2.8,27.2,14,0,7.5
218,Brian Cardinal,MIN,32,64,21,43,14.2,3.0,1.0,2.6,38.5,0.5,1.4,32.6,0.5,0.5,85.7,0.6,1.6,2.2,1.2,0.8,0.6,0.2,2.1,9.0,0,0,0.2
218,Delonte West,CLE,25,64,52,12,33.6,11.7,4.5,9.8,45.7,1.4,3.6,39.9,1.4,1.7,83.3,0.5,2.7,3.2,3.5,1.4,1.5,0.2,2.0,24.4,0,0,9.5
218,JJ Redick,ORL,25,64,48,16,17.4,6.0,1.8,4.7,39.1,1.0,2.8,37.4,1.3,1.5,87.1,0.1,1.6,1.7,1.1,0.8,0.3,0.0,1.1,9.9,0,0,1.9
218,Tim Thomas,CHI,32,64,26,38,19.5,8.5,3.0,6.8,43.2,1.2,3.0,41.3,1.4,1.9,73.6,0.7,2.5,3.1,1.1,1.1,0.5,0.2,2.3,14.8,1,0,0.6
222,Anthony Randolph,GSW,19,63,21,42,17.9,7.9,3.2,6.8,46.2,0.0,0.1,0.0,1.6,2.2,71.6,2.0,3.7,5.8,0.8,1.3,0.7,1.2,2.2,20.3,8,0,-1.5
222,Channing Frye,POR,26,63,40,23,11.8,4.2,1.8,4.2,42.3,0.2,0.5,33.3,0.4,0.6,72.2,0.7,1.6,2.2,0.4,0.5,0.3,0.3,1.7,8.5,0,0,-1.9
222,Devin Brown,NOH,30,63,38,25,13.8,5.2,1.8,5.0,35.5,0.4,1.5,28.9,1.2,1.6,78.0,0.5,1.4,1.9,0.9,0.9,0.5,0.1,1.3,9.7,0,0,0.0
222,Greg Buckner,MEM,32,63,20,43,13.9,2.5,1.0,2.5,38.4,0.2,0.8,25.5,0.3,0.4,80.0,0.5,1.6,2.1,0.9,0.6,0.5,0.1,1.7,7.5,0,0,-0.7
222,Javaris Crittenton,WAS,21,63,14,49,18.6,5.0,2.1,4.5,46.0,0.0,0.2,13.3,0.8,1.5,57.6,0.9,1.7,2.6,2.4,1.3,0.6,0.1,1.6,12.7,1,0,-3.4
222,Marcin Gortat,ORL,25,63,46,17,12.6,3.8,1.7,3.0,56.7,0.0,0.0,100,0.4,0.7,57.8,1.5,3.0,4.5,0.2,0.4,0.3,0.8,1.8,12.6,4,0,-0.8
222,Matt Harpring,UTA,33,63,36,27,11.0,4.4,1.8,3.8,46.1,0.0,0.0,0.0,0.9,1.1,76.4,0.7,1.2,2.0,0.4,0.5,0.5,0.1,1.6,8.8,0,0,0.8
222,Solomon Jones,ATL,24,63,34,29,10.7,3.0,1.1,1.8,60.4,0.0,0.0,50.0,0.8,1.2,71.6,0.8,1.4,2.3,0.2,0.4,0.1,0.5,2.0,7.6,0,0,-1.1
222,Von Wafer,HOU,23,63,41,22,19.4,9.7,3.6,8.1,44.7,1.0,2.6,39.0,1.4,1.9,75.2,0.3,1.5,1.8,1.1,0.9,0.6,0.1,1.1,14.9,0,0,1.7
222,Yakhouba Diawara,MIA,26,63,32,31,13.5,3.4,1.2,3.4,35.0,0.8,2.6,31.3,0.2,0.3,52.6,0.4,0.9,1.3,0.4,0.3,0.2,0.1,1.2,6.2,0,0,-0.8
232,Amir Johnson,DET,22,62,27,35,14.7,3.5,1.6,2.6,59.5,0.0,0.0,0.0,0.4,0.6,65.7,1.6,2.1,3.7,0.3,0.5,0.3,1.0,2.8,11.8,2,0,1.1
232,Andris Biedrins,GSW,23,62,20,42,30.0,11.9,5.0,8.6,57.8,0.0,0.0,0.0,1.9,3.5,55.1,3.6,7.6,11.2,2.0,1.8,1.0,1.5,3.8,34.1,28,0,-3.0
232,Antonio McDyess,DET,34,62,28,34,30.1,9.6,4.3,8.5,51.0,0.0,0.0,0.0,1.0,1.4,69.8,3.0,6.8,9.8,1.3,0.8,0.7,0.8,3.1,27.0,16,0,-1.1
232,Chris Wilcox,NYK,26,62,15,47,16.9,7.2,3.0,6.0,49.7,0.0,0.1,0.0,1.3,2.3,56.4,1.5,2.9,4.5,0.8,1.2,0.4,0.3,2.2,14.5,3,0,-2.9
232,JJ Hickson,CLE,20,62,49,13,11.4,4.0,1.6,3.1,51.5,0.0,0.0,0.0,0.7,1.1,67.2,0.8,1.8,2.7,0.1,0.7,0.2,0.5,1.3,8.8,0,0,-1.7
232,James Singleton,DAL,27,62,39,23,14.3,5.1,1.9,3.6,52.9,0.2,0.6,32.5,1.1,1.3,85.9,1.4,2.6,4.0,0.3,0.6,0.4,0.5,1.8,12.3,7,0,0.8
232,Josh Boone,NJN,24,62,21,41,16.0,4.2,1.8,3.5,52.8,0.0,0.0,0.0,0.5,1.4,37.6,1.7,2.5,4.2,0.5,0.5,0.4,0.8,1.7,12.8,2,0,-0.7
232,Marcus Camby,LAC,35,62,16,46,31.1,10.3,4.1,8.0,51.2,0.0,0.1,25.0,2.1,2.9,72.5,2.6,8.5,11.1,2.0,1.5,0.8,2.1,2.1,34.1,25,0,-3.3
240,Darko Milicic,MEM,24,61,22,39,17.0,5.5,2.2,4.4,51.5,0.0,0.0,0.0,1.0,1.7,56.2,1.4,3.0,4.3,0.6,0.8,0.4,0.8,2.2,14.3,5,0,-1.3
240,Greg Oden,POR,21,61,40,21,21.5,8.9,3.2,5.8,56.4,0.0,0.0,0.0,2.4,3.7,63.7,2.8,4.2,7.0,0.5,1.4,0.4,1.1,3.9,21.2,16,0,2.8
240,Marvin Williams,ATL,23,61,33,28,34.3,13.9,4.7,10.2,45.8,0.9,2.5,35.5,3.6,4.5,80.6,1.8,4.5,6.3,1.3,1.1,0.9,0.6,2.1,26.9,6,0,0.1
240,Mike James,WAS,34,61,17,44,27.0,8.7,3.2,8.4,38.3,1.1,3.0,37.5,1.1,1.3,82.9,0.4,1.8,2.2,3.3,1.5,0.7,0.1,1.8,17.2,0,0,-5.2
240,Peja Stojakovic,NOH,32,61,35,26,34.2,13.3,4.7,11.8,39.9,2.4,6.3,37.8,1.5,1.7,89.4,0.7,3.6,4.3,1.2,0.8,0.9,0.0,1.7,22.2,1,0,3.4
240,Yi Jianlian,NJN,21,61,26,35,23.3,8.6,3.1,8.2,38.2,0.8,2.3,34.3,1.6,2.0,77.2,1.1,4.2,5.3,1.0,1.1,0.5,0.6,2.6,18.5,3,0,-1.8
246,Josh Powell,LAL,26,60,49,11,11.7,4.2,1.8,4.0,44.4,0.0,0.0,0.0,0.6,0.8,76.0,1.2,1.8,2.9,0.5,0.9,0.2,0.3,1.6,8.8,0,0,-2.8
246,Robin Lopez,PHX,21,60,32,28,10.2,3.2,1.2,2.3,51.8,0.0,0.0,0.0,0.8,1.1,69.1,0.9,1.1,2.0,0.1,0.5,0.2,0.7,1.6,7.8,0,0,-1.0
246,Sean Marks,NOH,33,60,36,24,14.0,3.2,1.3,2.8,48.5,0.0,0.2,20.0,0.5,0.7,68.2,1.0,2.1,3.1,0.2,0.6,0.1,0.6,2.0,8.7,0,0,-0.8
246,Shane Battier,HOU,30,60,40,20,33.9,7.3,2.4,5.9,41.0,1.5,4.0,38.4,0.9,1.1,82.1,0.9,3.9,4.8,2.3,0.8,0.8,0.9,1.9,20.7,0,0,4.2
