,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,"
            FP
          ",DD2,TD3,+/-
2,Kevin Garnett,MIN,29,82,44,38,38.1,22.2,8.3,16.6,50.2,0.1,0.3,24.0,5.4,6.7,81.1,3.0,10.5,13.5,5.7,2.7,1.5,1.4,2.5,52.7,69,1,1.7
2,Kyle Korver,PHI,24,82,43,39,32.5,11.5,3.9,9.3,41.8,2.8,6.8,40.5,1.0,1.2,85.4,0.5,4.1,4.6,2.2,1.3,1.3,0.4,3.2,24.0,4,0,0.6
2,Luke Ridnour,SEA,24,82,52,30,31.4,10.0,3.6,9.0,40.5,0.8,2.2,37.6,1.9,2.2,88.3,0.7,1.8,2.5,5.9,1.8,1.1,0.3,2.3,24.3,4,0,0.0
2,Mark Blount,BOS,29,82,45,37,26.1,9.4,4.0,7.5,52.9,0.0,0.0,0.0,1.4,2.0,71.3,1.7,3.1,4.8,1.6,1.9,0.4,0.8,2.8,19.2,1,0,-0.3
2,Matt Bonner,TOR,25,82,33,49,18.8,7.2,3.0,5.6,53.3,0.5,1.1,42.4,0.7,0.9,78.9,1.3,2.2,3.5,0.6,0.5,0.5,0.2,2.7,13.9,0,0,-0.5
2,Mehmet Okur,UTA,26,82,26,56,28.1,12.9,4.3,9.2,46.8,0.2,0.8,27.0,4.0,4.7,85.0,2.4,5.1,7.5,2.0,1.7,0.4,0.8,2.8,26.8,22,0,-2.5
2,Morris Peterson,TOR,27,82,33,49,30.7,12.5,4.3,10.3,42.0,1.6,4.1,38.5,2.3,2.8,83.2,0.9,3.3,4.1,2.1,1.1,1.1,0.2,2.7,23.5,3,0,-0.6
2,Nick Collison,SEA,24,82,52,30,17.0,5.6,2.3,4.3,53.5,0.0,0.0,0.0,1.0,1.4,70.3,1.9,2.7,4.6,0.4,0.8,0.4,0.6,3.1,14.0,4,0,1.2
2,P.J. Brown,NOH,35,82,18,64,34.5,10.8,4.1,9.2,44.6,0.0,0.0,0.0,2.6,3.0,86.4,3.2,5.7,9.0,2.2,1.2,0.9,0.6,2.8,28.2,28,0,-4.9
2,Paul Pierce,BOS,27,82,45,37,36.1,21.6,6.8,14.9,45.5,1.3,3.6,37.0,6.7,8.1,82.2,1.0,5.6,6.6,4.2,2.8,1.6,0.5,3.1,39.3,17,2,2.2
2,Ricky Davis,BOS,25,82,45,37,32.8,16.0,5.9,12.7,46.2,0.7,2.2,33.9,3.5,4.3,81.5,0.8,2.2,3.0,3.0,2.5,1.1,0.3,2.1,25.9,0,0,-0.8
2,Stephon Marbury,NYK,28,82,33,49,40.2,21.7,7.4,16.0,46.2,1.4,4.0,35.4,5.6,6.7,83.4,0.6,2.4,3.0,8.1,2.8,1.5,0.1,2.3,39.4,24,0,-0.3
2,Tayshaun Prince,DET,25,82,54,28,37.1,14.7,5.7,11.7,48.7,0.6,1.7,34.1,2.7,3.3,80.7,1.6,3.7,5.3,3.0,1.6,0.7,0.9,2.0,28.6,3,0,5.3
2,Trenton Hassell,MIN,26,82,44,38,25.3,6.6,2.7,5.8,47.4,0.0,0.1,9.1,1.1,1.4,78.9,1.0,1.7,2.7,1.6,0.8,0.4,0.4,2.4,13.6,0,0,-0.8
27,Andres Nocioni,CHI,25,81,47,34,23.4,8.4,3.0,7.4,40.1,0.3,1.2,25.8,2.1,2.7,76.6,0.9,3.9,4.8,1.5,1.7,0.5,0.4,2.6,17.3,3,0,-2.2
27,Brent Barry,SAS,33,81,59,22,21.4,7.4,2.4,5.7,42.3,1.2,3.5,35.7,1.4,1.7,83.7,0.4,2.0,2.3,2.2,0.8,0.5,0.2,1.5,14.9,0,0,3.0
27,Chris Bosh,TOR,21,81,33,48,37.2,16.8,5.8,12.4,47.1,0.0,0.1,30.0,5.1,6.7,76.0,2.4,6.5,8.9,1.9,2.3,0.9,1.4,2.8,35.0,32,0,-0.2
27,Damon Stoudamire,POR,31,81,26,55,34.2,15.8,5.6,14.4,39.2,2.2,6.0,36.9,2.2,2.5,91.5,0.7,3.1,3.8,5.7,2.0,1.1,0.0,2.0,30.1,8,2,-2.7
27,Dan Gadzuric,MIL,27,81,29,52,22.0,7.3,3.0,5.6,53.9,0.0,0.0,0.0,1.3,2.5,53.8,3.2,5.1,8.3,0.4,1.0,0.6,1.3,2.8,22.5,19,0,-0.8
27,Darius Songaila,SAC,27,81,50,31,20.5,7.5,3.2,6.0,52.7,0.0,0.0,0.0,1.2,1.4,84.7,1.5,2.7,4.2,1.4,0.9,0.6,0.2,2.5,16.4,6,0,1.6
27,Elton Brand,LAC,26,81,37,44,37.1,20.0,7.8,15.4,50.3,0.0,0.0,0.0,4.5,6.0,75.2,3.7,5.9,9.5,2.6,2.3,0.8,2.1,3.0,41.6,41,0,2.2
27,Eric Snow,CLE,32,81,42,39,22.7,4.0,1.5,4.0,38.2,0.2,0.6,28.9,0.7,1.0,73.8,0.5,1.5,1.9,3.9,1.1,0.8,0.2,2.3,14.1,2,0,1.5
27,Gordan Giricek,UTA,28,81,26,55,20.4,8.8,3.5,7.8,44.8,0.5,1.3,36.2,1.4,1.7,81.0,0.3,1.9,2.2,1.7,1.1,0.6,0.1,1.9,15.1,0,0,-1.0
27,Jalen Rose,TOR,32,81,33,48,33.5,18.5,6.5,14.3,45.5,1.3,3.4,39.4,4.1,4.8,85.4,0.5,2.9,3.4,2.6,2.2,0.8,0.1,2.3,26.9,1,0,-2.3
27,Jason Kapono,CHA,24,81,17,64,18.4,8.5,3.3,8.3,40.1,1.0,2.4,41.2,0.9,1.0,82.4,0.4,1.6,2.0,0.8,0.6,0.5,0.1,1.6,13.2,0,0,-1.0
27,Marc Jackson,PHI,30,81,42,39,24.3,12.0,4.2,9.0,46.5,0.0,0.0,0.0,3.6,4.3,82.8,2.3,2.7,5.0,1.0,1.6,0.4,0.2,2.1,19.7,4,0,0.0
27,Marcus Banks,BOS,23,81,45,36,14.1,4.6,1.4,3.5,40.2,0.3,0.7,35.6,1.5,2.0,74.2,0.4,1.2,1.6,1.9,1.0,0.8,0.2,1.8,11.2,0,0,0.3
27,Shawn Marion,PHX,27,81,62,19,38.8,19.4,7.6,15.9,47.6,1.4,4.2,33.4,2.8,3.4,83.3,2.9,8.4,11.3,1.9,1.5,2.0,1.5,2.5,44.7,53,0,8.1
27,Tony Battie,ORL,29,81,36,45,23.6,4.9,2.0,4.4,46.0,0.0,0.1,0.0,0.8,1.2,72.3,1.3,4.2,5.6,0.5,1.0,0.4,1.0,3.0,15.4,3,0,-1.5
27,Wally Szczerbiak,MIN,28,81,44,37,31.7,15.5,5.7,11.3,50.6,0.8,2.1,37.3,3.2,3.8,85.5,1.0,2.7,3.7,2.4,1.6,0.5,0.2,2.2,23.9,0,0,1.4
43,Amar'e Stoudemire,PHX,22,80,60,20,36.1,26.0,9.3,16.7,55.9,0.0,0.2,18.8,7.3,9.9,73.3,2.7,6.2,8.9,1.6,2.4,1.0,1.6,3.5,44.6,27,0,7.6
43,Beno Udrih,SAS,22,80,57,23,14.4,5.9,2.2,4.9,44.4,0.7,1.8,40.8,0.8,1.1,75.3,0.2,0.8,1.0,1.9,1.0,0.5,0.1,1.2,10.9,1,0,1.6
43,Chauncey Billups,DET,28,80,53,27,35.9,16.5,5.1,11.4,44.2,2.1,4.8,42.6,4.3,4.8,89.8,0.6,2.8,3.4,5.8,2.3,1.0,0.1,2.4,30.3,3,0,4.4
43,David Wesley,HOU,34,80,40,40,34.7,11.9,4.2,10.5,39.8,1.5,3.9,37.5,2.0,2.4,85.7,0.5,2.4,2.9,3.3,1.4,1.2,0.1,2.7,22.8,1,0,-0.1
43,Desmond Mason,MIL,27,80,29,51,36.1,17.2,6.0,13.5,44.3,0.0,0.1,12.5,5.3,6.6,80.2,1.1,2.8,3.9,2.7,2.1,0.7,0.3,2.5,27.1,3,0,-2.7
43,Dikembe Mutombo,HOU,39,80,50,30,15.3,4.0,1.4,2.7,49.8,0.0,0.0,0.0,1.3,1.8,74.1,1.9,3.5,5.3,0.1,0.6,0.2,1.3,1.7,14.4,3,0,2.6
43,Earl Watson,MEM,26,80,44,36,22.7,7.7,3.0,6.9,42.6,0.7,2.0,31.9,1.1,1.7,65.9,0.4,1.6,2.1,4.5,2.1,1.0,0.2,2.3,18.6,3,0,1.9
43,Eddie Jones,MIA,33,80,58,22,35.5,12.7,4.4,10.3,42.8,1.8,4.8,37.2,2.2,2.7,80.6,0.5,4.6,5.1,2.7,1.2,1.1,0.5,3.1,26.2,3,0,6.1
43,Gilbert Arenas,WAS,23,80,44,36,41.0,25.5,8.2,19.0,43.1,2.6,7.0,36.5,6.5,8.0,81.4,1.0,3.7,4.7,5.1,3.0,1.7,0.3,3.1,41.9,2,0,1.2
43,Jason Collins,NJN,26,80,40,40,31.8,6.4,2.3,5.6,41.2,0.0,0.1,33.3,1.7,2.6,65.6,1.9,4.2,6.1,1.3,1.1,0.9,0.9,4.0,19.9,3,0,1.7
43,Jason Terry,DAL,27,80,56,24,30.0,12.4,4.7,9.3,50.1,1.3,3.1,42.0,1.8,2.2,84.4,0.5,1.9,2.4,5.4,1.8,1.4,0.2,2.2,26.1,6,0,5.8
43,Jerome James,SEA,29,80,50,30,16.6,4.9,2.2,4.3,50.9,0.0,0.0,0.0,0.6,0.8,72.3,1.0,2.0,3.0,0.2,1.1,0.3,1.4,3.5,12.8,0,0,-0.6
43,Josh Childress,ATL,22,80,12,68,29.6,10.1,3.8,8.0,47.0,0.2,0.7,23.2,2.4,2.9,82.3,2.4,3.6,6.0,1.9,1.3,0.9,0.4,2.3,22.9,12,0,-5.5
43,Kurt Thomas,NYK,32,80,31,49,35.7,11.5,5.3,11.3,47.1,0.0,0.1,50.0,0.8,1.1,78.6,2.1,8.3,10.4,2.0,1.2,0.9,1.0,3.9,31.3,32,0,-1.8
43,Latrell Sprewell,MIN,34,80,44,36,30.6,12.8,5.0,12.0,41.4,0.9,2.6,32.7,2.0,2.4,83.0,0.8,2.4,3.2,2.2,1.6,0.7,0.3,1.6,21.1,0,0,-0.2
43,LeBron James,CLE,20,80,41,39,42.3,27.2,9.9,21.1,47.2,1.4,3.9,35.1,6.0,8.0,75.0,1.4,6.0,7.4,7.2,3.3,2.2,0.7,1.8,52.1,25,4,1.9
43,Lorenzen Wright,MEM,29,80,45,35,28.6,9.6,4.0,8.5,46.9,0.0,0.0,0.0,1.6,2.5,66.2,2.2,5.5,7.7,1.1,1.3,0.7,0.9,3.1,24.0,17,0,0.7
43,Michael Doleac,MIA,28,80,58,22,14.6,4.0,1.9,4.1,44.7,0.0,0.0,0.0,0.3,0.5,61.0,0.9,2.3,3.2,0.6,0.5,0.3,0.3,2.0,10.0,0,0,0.6
43,Mike Bibby,SAC,27,80,48,32,38.6,19.6,7.0,15.8,44.3,1.6,4.6,36.0,4.0,5.2,77.5,1.0,3.2,4.2,6.8,2.5,1.6,0.4,2.4,38.0,14,1,2.3
43,Milt Palacio,TOR,27,80,33,47,19.1,5.8,2.2,4.9,44.6,0.0,0.2,16.7,1.4,1.9,74.2,0.3,1.4,1.7,3.5,1.3,0.6,0.2,1.6,14.1,0,0,0.0
43,Mo Williams,MIL,22,80,30,50,28.3,10.2,4.0,9.2,43.8,0.4,1.2,32.3,1.7,2.0,85.0,0.6,2.4,3.1,6.1,2.5,0.9,0.1,2.8,23.6,8,0,-1.4
43,Raef LaFrentz,BOS,29,80,44,36,27.5,11.1,4.3,8.6,49.6,1.0,2.8,36.4,1.5,1.9,81.1,1.9,5.0,6.9,1.2,0.9,0.5,1.2,3.3,25.6,11,0,1.4
43,Rafer Alston,TOR,28,80,32,48,34.0,14.2,5.0,12.2,41.4,1.7,4.9,35.7,2.4,3.2,74.0,0.5,3.0,3.5,6.4,2.1,1.5,0.1,2.7,30.6,10,0,-0.9
43,Rick Brunson,LAC,33,80,37,43,24.2,5.5,2.1,5.5,37.6,0.6,1.6,36.9,0.7,0.9,77.0,0.3,2.1,2.3,5.1,1.6,1.0,0.1,1.3,17.7,1,0,-0.5
43,Shane Battier,MEM,26,80,44,36,31.5,9.9,3.4,7.7,44.2,0.9,2.2,39.5,2.3,2.9,78.9,2.0,3.2,5.2,1.6,0.9,1.1,1.0,2.5,23.8,4,0,4.1
43,Tony Parker,SAS,23,80,58,22,34.2,16.6,6.7,14.0,48.2,0.5,2.0,27.6,2.6,4.0,65.0,0.6,3.1,3.7,6.1,2.7,1.2,0.1,2.1,31.4,7,0,6.4
43,Trevor Ariza,NYK,20,80,33,47,17.3,5.9,2.2,4.9,44.2,0.0,0.2,23.1,1.5,2.2,69.5,1.1,1.9,3.0,1.1,0.9,0.9,0.2,1.9,13.5,1,0,-0.3
43,Tyson Chandler,CHI,22,80,46,34,27.3,8.0,2.6,5.2,49.4,0.0,0.0,0.0,2.8,4.2,67.3,3.3,6.4,9.7,0.8,1.5,0.9,1.8,3.4,27.2,21,0,1.3
43,Udonis Haslem,MIA,25,80,59,21,33.5,10.9,4.3,8.0,54.0,0.0,0.1,0.0,2.2,2.8,79.1,3.0,6.1,9.1,1.4,1.4,0.8,0.5,3.3,26.3,23,0,5.2
43,Yao Ming,HOU,24,80,50,30,30.7,18.3,6.7,12.2,55.2,0.0,0.0,0.0,4.9,6.2,78.3,2.6,5.8,8.4,0.8,2.5,0.4,2.0,3.7,34.3,24,0,1.7
73,Jameer Nelson,ORL,23,79,34,45,20.4,8.7,3.6,7.9,45.5,0.6,1.8,31.2,0.9,1.4,68.2,0.7,1.8,2.4,3.0,1.5,1.0,0.0,2.5,17.7,1,0,-1.4
73,Jerome Williams,NYK,32,79,31,48,15.3,4.5,1.5,3.1,50.2,0.0,0.1,0.0,1.5,2.2,66.9,1.5,2.1,3.6,0.5,0.8,0.7,0.1,2.0,11.3,1,0,0.3
73,Melvin Ely,CHA,27,79,18,61,21.0,7.3,2.9,6.7,43.2,0.0,0.0,0.0,1.5,2.7,57.5,1.8,2.3,4.1,1.0,1.5,0.4,0.9,2.5,16.1,4,0,-2.1
73,Michael Ruffin,WAS,28,79,44,35,15.9,1.4,0.5,1.3,41.4,0.0,0.0,0.0,0.4,0.8,43.3,2.0,2.2,4.2,0.8,0.6,0.5,0.5,2.4,10.3,0,0,-0.8
73,Mike Dunleavy,GSW,24,79,33,46,32.5,13.4,5.2,11.5,45.1,1.4,3.5,38.8,1.7,2.2,77.9,1.2,4.3,5.5,2.6,1.7,1.0,0.3,2.5,26.2,4,0,-0.6
73,Quentin Richardson,PHX,25,79,59,20,36.0,14.9,5.2,13.2,38.9,2.9,8.0,35.8,1.7,2.3,73.9,1.2,4.9,6.1,2.0,1.3,1.2,0.3,2.5,28.5,8,0,6.6
73,Rasheed Wallace,DET,30,79,53,26,34.1,14.5,5.9,13.4,44.0,0.9,3.0,31.8,1.7,2.5,69.7,2.2,5.9,8.2,1.8,1.6,0.8,1.5,3.0,32.2,24,0,4.7
73,Reggie Evans,SEA,25,79,51,28,23.8,4.9,1.7,3.5,47.6,0.0,0.0,0.0,1.6,3.0,53.4,3.2,6.1,9.3,0.7,1.3,0.7,0.2,2.6,18.6,7,0,0.4
73,Troy Hudson,MIN,29,79,42,37,22.1,8.7,3.4,8.4,40.1,1.1,3.3,34.5,0.9,1.1,77.8,0.2,1.1,1.3,3.6,1.4,0.3,0.1,1.5,15.5,0,0,0.1
82,Adonal Foyle,GSW,30,78,31,47,21.8,4.5,2.0,4.0,50.2,0.0,0.0,0.0,0.5,0.9,55.6,2.1,3.4,5.5,0.7,0.7,0.3,2.0,2.6,18.6,3,0,-0.3
82,Alan Henderson,DAL,32,78,55,23,15.3,3.5,1.5,2.8,52.7,0.0,0.0,0.0,0.5,1.0,53.9,2.1,2.4,4.5,0.3,0.6,0.4,0.5,1.9,11.2,2,0,-2.1
82,Dirk Nowitzki,DAL,27,78,56,22,38.8,26.1,8.5,18.5,45.9,1.2,2.9,39.9,7.9,9.1,86.9,1.2,8.5,9.7,3.1,2.3,1.2,1.5,2.8,48.4,37,0,7.5
82,Matt Harpring,UTA,29,78,24,54,33.1,14.0,5.4,11.0,48.9,0.1,0.6,20.9,3.1,4.0,77.8,2.5,3.6,6.2,1.8,1.7,0.9,0.2,3.2,25.7,6,0,-4.2
82,Quinton Ross,LAC,24,78,36,42,21.0,5.1,2.1,4.8,43.2,0.0,0.1,25.0,0.9,1.4,67.3,0.8,1.9,2.7,1.4,0.7,0.7,0.3,2.1,12.5,0,0,-2.7
82,Ray Allen,SEA,29,78,50,28,39.3,23.9,8.2,19.2,42.8,2.7,7.1,37.6,4.8,5.5,88.3,1.0,3.4,4.4,3.7,2.2,1.1,0.1,2.1,36.1,1,0,3.5
82,Steve Francis,ORL,28,78,35,43,38.1,21.3,7.2,17.1,42.3,0.5,1.6,29.9,6.4,7.8,82.3,1.6,4.2,5.8,7.0,4.1,1.4,0.4,3.5,40.1,21,0,-0.7
82,Tracy McGrady,HOU,26,78,49,29,40.9,25.7,9.2,21.3,43.1,1.8,5.6,32.6,5.5,7.1,77.4,0.9,5.3,6.2,5.7,2.6,1.7,0.7,2.1,46.4,13,0,3.7
82,Zydrunas Ilgauskas,CLE,30,78,40,38,33.5,16.9,5.9,12.6,46.8,0.0,0.1,28.6,5.2,6.4,79.9,3.8,4.8,8.6,1.3,2.4,0.7,2.1,4.0,35.1,24,0,1.6
91,Antoine Walker,BOS,28,77,26,51,38.5,19.1,7.5,17.9,42.2,1.4,4.4,32.3,2.6,4.8,53.9,2.4,6.7,9.0,3.4,3.3,1.2,0.8,2.8,37.6,31,0,-6.8
91,Antonio McDyess,DET,30,77,51,26,23.4,9.6,4.0,7.8,51.3,0.0,0.0,0.0,1.6,2.5,65.6,2.3,4.0,6.3,0.9,1.2,0.6,0.7,2.6,21.1,6,0,0.1
91,Caron Butler,LAL,25,77,32,45,35.6,15.5,5.7,12.9,44.5,0.5,1.6,30.4,3.6,4.1,86.2,1.9,3.9,5.8,1.9,1.6,1.4,0.3,2.8,28.9,10,0,-3.1
91,Dwyane Wade,MIA,23,77,56,21,38.7,24.1,8.2,17.1,47.8,0.2,0.6,28.9,7.5,9.9,76.2,1.4,3.7,5.2,6.8,4.2,1.6,1.1,3.0,44.1,16,1,5.2
91,Fred Jones,IND,26,77,40,37,29.5,10.6,3.6,8.4,42.5,1.1,3.0,38.0,2.3,2.7,85.0,0.4,2.7,3.1,2.5,1.5,0.8,0.4,2.2,20.3,1,0,-2.0
91,Gary Payton,BOS,36,77,41,36,33.1,11.3,4.4,9.4,46.8,0.5,1.7,32.6,2.0,2.6,76.1,0.6,2.4,3.1,6.1,1.9,1.1,0.2,1.6,26.1,7,0,0.6
91,Jared Jeffries,WAS,23,77,42,35,26.1,6.8,2.6,5.6,46.8,0.2,0.7,31.4,1.3,2.2,58.4,2.0,2.9,4.9,2.0,1.5,0.9,0.5,2.7,18.0,2,0,0.4
91,Kirk Hinrich,CHI,24,77,42,35,36.3,15.7,5.8,14.6,39.7,1.9,5.3,35.5,2.2,2.8,79.2,0.4,3.5,3.9,6.4,2.3,1.6,0.3,3.2,33.3,9,0,-0.2
91,Michael Sweetney,NYK,22,77,32,45,19.5,8.4,3.1,5.8,53.1,0.0,0.0,0.0,2.3,3.1,74.9,2.2,3.2,5.4,0.6,1.4,0.4,0.4,2.9,16.6,4,0,-0.4
91,Nazr Mohammed,SAS,27,77,35,42,25.2,9.5,3.8,7.8,48.0,0.0,0.0,0.0,2.0,2.9,67.4,3.2,4.4,7.6,0.4,1.4,0.8,1.1,3.1,23.5,18,0,-2.3
91,Shawn Bradley,DAL,33,77,55,22,11.4,2.7,1.1,2.4,45.2,0.0,0.0,0.0,0.6,0.8,68.3,0.9,1.9,2.8,0.2,0.4,0.3,0.8,2.0,9.4,0,0,2.5
91,Tony Allen,BOS,23,77,42,35,16.3,6.4,2.4,5.0,47.5,0.2,0.4,38.7,1.5,2.0,73.7,1.1,1.8,2.9,0.8,1.0,1.0,0.3,2.0,14.0,0,0,1.8
91,Vince Carter,NJN,28,77,40,37,36.9,24.5,9.0,20.0,45.2,1.6,4.1,40.6,4.8,6.0,79.8,1.4,3.8,5.2,4.2,2.2,1.4,0.6,3.2,41.0,7,0,0.5
104,Devin Harris,DAL,22,76,56,20,15.5,5.7,2.1,4.8,42.9,0.6,1.7,33.6,1.0,1.4,75.7,0.4,1.0,1.3,2.2,1.1,1.0,0.3,1.8,13.4,0,0,-0.5
104,Fred Hoiberg,MIN,32,76,40,36,16.7,5.8,1.8,3.7,48.9,0.9,1.9,48.3,1.2,1.3,87.3,0.4,2.0,2.4,1.1,0.3,0.7,0.2,1.4,12.6,0,0,2.0
104,JR Smith,NOH,19,76,18,58,24.5,10.3,3.9,9.8,39.4,1.1,3.7,28.8,1.5,2.1,68.9,0.5,1.5,2.0,1.9,1.4,0.7,0.1,1.8,16.7,0,0,-5.3
104,Jeff McInnis,CLE,30,76,39,37,34.9,12.8,5.0,12.0,41.2,1.2,3.5,34.5,1.7,2.1,81.3,0.4,1.6,2.1,5.1,1.5,0.7,0.0,2.3,23.7,5,0,0.4
104,Joel Przybilla,POR,25,76,24,52,24.4,6.4,2.6,4.4,59.8,0.0,0.0,0.0,1.2,2.3,51.7,2.3,5.4,7.7,1.0,1.3,0.3,2.1,3.1,23.3,14,0,-2.4
104,Josh Howard,DAL,25,76,56,20,32.2,12.6,5.0,10.4,47.5,0.4,1.5,29.6,2.2,3.1,73.3,2.2,4.1,6.4,1.4,1.6,1.5,0.6,2.8,27.3,12,0,5.6
104,Jumaine Jones,LAL,26,76,31,45,24.1,7.6,2.8,6.4,43.2,1.3,3.4,39.1,0.7,1.0,73.3,1.4,3.8,5.2,0.9,0.6,0.6,0.3,2.2,17.2,4,0,-0.5
104,Lindsey Hunter,DET,34,76,49,27,14.9,3.8,1.4,4.0,35.8,0.3,1.1,27.4,0.6,0.8,79.3,0.5,1.1,1.6,1.7,0.9,0.9,0.2,1.6,10.6,0,0,-0.2
104,Malik Rose,NYK,30,76,50,26,19.5,7.0,2.6,5.8,44.9,0.0,0.1,10.0,1.8,2.4,73.7,1.7,2.8,4.5,0.8,1.3,0.6,0.2,2.7,14.7,3,0,0.1
104,Mike Miller,MEM,25,76,40,36,30.0,13.4,5.1,10.1,50.5,1.8,4.3,43.3,1.4,2.0,72.0,0.5,3.5,3.9,2.9,1.7,0.7,0.3,2.6,23.9,0,0,2.9
104,Richard Hamilton,DET,27,76,53,23,38.6,18.7,6.7,15.3,44.0,0.5,1.6,30.5,4.8,5.6,85.8,1.0,2.9,3.9,4.9,2.9,1.0,0.2,3.1,31.4,4,0,5.6
104,Steven Hunter,PHX,23,76,57,19,13.8,4.6,1.8,2.9,61.4,0.0,0.0,0.0,1.0,2.1,47.9,1.3,1.7,3.0,0.2,0.6,0.1,1.3,1.7,12.0,0,0,0.0
104,Tierre Brown,LAL,26,76,33,43,13.9,4.4,1.6,4.6,35.6,0.3,0.9,36.1,0.8,1.0,78.7,0.3,0.9,1.2,2.0,1.0,0.4,0.0,0.8,9.2,0,0,-1.3
104,Travis Best,NJN,32,76,39,37,19.2,6.8,2.5,5.9,42.0,0.3,1.1,30.6,1.4,1.6,88.5,0.3,1.2,1.4,1.9,0.9,0.9,0.1,1.9,13.4,0,0,-2.4
118,Allen Iverson,PHI,30,75,41,34,42.3,30.7,10.3,24.2,42.4,1.4,4.5,30.8,8.7,10.5,83.5,0.7,3.3,4.0,7.9,4.6,2.4,0.1,1.9,50.4,24,0,0.2
118,Antonio Daniels,SEA,30,75,50,25,27.0,11.2,3.6,8.3,43.8,0.7,2.2,29.7,3.3,4.1,81.6,0.3,2.0,2.3,4.1,1.0,0.7,0.0,1.0,21.2,1,0,2.7
118,Bobby Simmons,LAC,25,75,35,40,37.5,16.4,6.3,13.6,46.6,0.7,1.5,43.5,3.1,3.6,84.6,1.7,4.2,5.9,2.7,1.8,1.4,0.2,3.0,30.7,10,0,1.0
118,Carmelo Anthony,DEN,21,75,47,28,34.8,20.8,7.1,16.4,43.1,0.6,2.1,26.6,6.1,7.6,79.6,1.9,3.8,5.7,2.6,3.0,0.9,0.4,3.1,32.4,4,0,2.2
118,Chris Mihm,LAL,25,75,33,42,25.0,9.8,3.7,7.4,50.7,0.0,0.0,0.0,2.3,3.4,67.8,2.6,4.1,6.7,0.7,1.5,0.2,1.4,3.2,22.2,18,0,-2.1
118,James Jones,IND,24,75,39,36,17.6,4.9,1.7,4.2,39.6,0.9,2.2,39.8,0.7,0.8,85.5,0.5,1.8,2.3,0.8,0.6,0.4,0.4,1.6,10.7,2,0,0.1
118,Michael Redd,MIL,25,75,28,47,38.0,23.0,8.3,18.9,44.1,1.4,3.9,35.5,4.9,5.8,85.4,1.0,3.2,4.2,2.3,1.8,0.8,0.1,2.0,32.5,1,0,-2.6
