,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,"
            FP
          ",DD2,TD3,+/-
3,John Stockton,UTA,40,82,44,38,31.3,13.4,4.9,9.5,51.7,0.3,1.0,32.1,3.4,3.9,85.7,0.7,2.5,3.2,8.2,2.5,1.9,0.3,2.5,33.5,21,0,2.0
3,Jon Barry,DET,32,82,50,32,24.3,9.0,3.1,6.4,48.8,1.5,3.1,46.9,1.3,1.4,93.1,0.5,2.3,2.9,3.3,1.4,1.1,0.2,1.6,20.3,1,0,1.9
3,Kerry Kittles,NJN,28,82,52,30,31.7,13.4,5.3,11.5,46.6,1.2,3.0,40.5,1.6,2.1,74.4,0.8,2.5,3.4,2.6,1.3,1.6,0.4,1.3,26.0,0,0,2.8
3,Kurt Thomas,NYK,29,82,30,52,33.8,13.9,5.6,11.4,49.4,0.0,0.1,16.7,2.6,3.2,81.5,2.6,6.5,9.1,1.1,1.9,0.9,1.0,4.2,30.1,31,0,-3.5
3,Lindsey Hunter,LAL,31,82,58,24,19.7,5.8,2.3,6.0,38.2,1.0,2.5,38.0,0.2,0.5,50.0,0.2,1.3,1.5,1.6,0.7,0.8,0.2,1.5,12.3,0,0,1.7
3,Malik Rose,SAS,27,82,58,24,21.1,9.4,3.6,7.7,46.3,0.0,0.1,8.3,2.3,3.1,72.0,2.1,3.9,6.0,0.7,1.7,0.9,0.5,2.5,20.1,5,0,2.8
3,Mark Jackson,NYK,37,82,30,52,28.8,8.4,3.2,7.2,43.9,1.0,2.4,40.5,1.1,1.3,79.1,0.7,3.1,3.8,7.4,1.8,0.9,0.0,2.0,24.9,11,1,-3.5
3,Michael Curry,DET,33,82,50,32,23.2,4.0,1.5,3.4,45.3,0.1,0.3,26.9,0.9,1.1,79.1,0.2,1.9,2.0,1.5,0.7,0.6,0.1,2.5,10.1,0,0,-0.6
3,Moochie Norris,HOU,28,82,28,54,27.4,8.1,3.1,7.7,39.8,0.4,1.6,26.9,1.5,2.1,75.1,0.9,2.1,3.0,4.9,1.9,1.0,0.0,1.6,20.3,5,0,-2.4
3,Nazr Mohammed,ATL,24,82,33,49,26.5,9.7,4.0,8.7,46.1,0.0,0.0,0.0,1.7,2.7,61.7,3.0,5.0,7.9,0.4,1.4,0.8,0.7,3.1,22.9,21,0,-3.7
3,Pau Gasol,MEM,21,82,23,59,36.6,17.6,6.7,13.0,51.8,0.0,0.1,20.0,4.1,5.8,70.9,2.9,6.0,8.9,2.7,2.7,0.5,2.1,2.4,37.3,35,0,-3.8
3,Paul Pierce,BOS,24,82,49,33,40.2,26.1,8.6,19.5,44.2,2.6,6.3,40.4,6.3,7.8,80.9,1.0,5.9,6.9,3.2,2.9,1.9,1.0,2.9,45.0,17,0,3.8
3,Rasho Nesterovic,MIN,26,82,50,32,27.1,8.4,4.0,8.0,49.3,0.0,0.0,0.0,0.5,0.9,54.9,2.4,4.1,6.5,0.9,1.1,0.5,1.3,3.2,22.1,12,0,3.2
3,Rick Fox,LAL,32,82,58,24,27.9,7.9,3.1,7.4,42.1,0.8,2.5,31.3,0.9,1.0,82.4,1.1,3.6,4.7,3.5,1.6,0.8,0.3,3.0,20.3,1,0,3.1
3,Ricky Davis,CLE,22,82,29,53,23.9,11.7,4.6,9.5,48.1,0.1,0.4,31.4,2.4,3.0,79.0,0.8,2.2,3.0,2.2,1.8,0.8,0.3,1.8,20.1,0,0,-1.9
3,Shandon Anderson,NYK,28,82,30,52,19.5,5.0,1.8,4.5,39.9,0.5,1.7,27.7,0.9,1.3,69.2,0.7,2.3,3.0,0.9,1.2,0.6,0.2,1.6,11.2,0,0,-1.7
3,Stephon Marbury,PHX,25,82,36,46,38.9,20.4,7.6,17.2,44.2,0.9,3.0,28.6,4.3,5.5,78.1,0.9,2.3,3.2,8.1,3.5,0.9,0.2,2.3,36.3,29,0,-1.2
3,Steve Nash,DAL,28,82,57,25,34.6,17.9,6.4,13.3,48.3,1.9,4.2,45.5,3.2,3.6,88.7,0.6,2.5,3.1,7.7,2.8,0.6,0.0,2.0,32.5,20,0,3.8
3,Tim Duncan,SAS,26,82,58,24,40.6,25.5,9.3,18.3,50.8,0.0,0.1,10.0,6.8,8.5,79.9,3.3,9.4,12.7,3.7,3.2,0.7,2.5,2.6,52.8,67,0,6.8
3,Troy Murphy,GSW,22,82,21,61,17.7,5.9,2.2,5.2,42.1,0.0,0.1,33.3,1.5,1.9,77.6,1.2,2.7,3.9,0.9,1.0,0.4,0.3,2.6,12.9,3,0,-2.4
3,Wally Szczerbiak,MIN,25,82,50,32,38.1,18.7,7.4,14.6,50.7,1.1,2.3,45.5,2.8,3.3,83.1,1.5,3.3,4.8,3.1,2.2,0.8,0.3,2.3,30.1,5,0,3.4
43,Andre Miller,CLE,26,81,29,52,37.3,16.5,5.9,12.9,45.4,0.3,1.1,25.3,4.5,5.5,81.7,1.3,3.3,4.7,10.9,3.0,1.6,0.4,2.8,41.3,43,3,-1.3
43,Antoine Walker,BOS,25,81,48,33,42.1,22.1,8.2,20.9,39.4,2.7,8.0,34.4,3.0,4.0,74.1,1.9,7.0,8.8,5.0,3.1,1.5,0.5,2.9,43.1,29,2,3.0
43,Bobby Jackson,SAC,29,81,61,20,21.6,11.1,4.1,9.3,44.3,1.0,2.7,36.1,1.8,2.3,81.0,1.0,2.1,3.1,2.0,1.1,0.9,0.1,1.8,19.8,0,0,3.7
43,Brent Barry,SEA,30,81,44,37,37.5,14.4,5.0,9.8,50.8,2.0,4.8,42.4,2.4,2.9,84.6,0.7,4.7,5.4,5.3,2.0,1.8,0.5,2.2,33.6,8,0,2.5
43,Doug Christie,SAC,32,81,60,21,34.5,12.0,4.2,9.1,46.0,1.1,3.2,35.2,2.5,3.0,85.1,0.9,3.7,4.6,4.2,2.0,2.0,0.3,2.6,28.7,1,0,6.0
43,Eddie Jones,MIA,30,81,36,45,39.0,18.3,6.4,14.8,43.2,1.8,4.7,39.0,3.7,4.4,83.7,0.8,3.9,4.7,3.2,1.8,1.4,1.0,3.2,34.1,2,0,0.9
43,Ervin Johnson,MIL,34,81,41,40,20.5,2.6,1.1,2.4,46.1,0.0,0.0,0.0,0.4,0.8,45.5,1.8,4.0,5.8,0.3,0.6,0.5,1.0,2.7,13.7,0,0,-0.4
43,Jeff McInnis,LAC,27,81,38,43,37.4,14.6,5.7,13.8,41.3,0.9,2.9,32.1,2.3,2.7,83.6,0.6,2.1,2.6,6.2,1.8,0.8,0.1,2.5,27.8,8,0,-1.0
43,Jumaine Jones,CLE,23,81,28,53,26.5,8.3,3.5,7.9,44.8,0.6,2.1,31.0,0.6,0.8,66.2,1.5,4.5,6.0,1.4,1.0,0.9,0.6,2.3,21.2,10,0,-1.4
43,Juwan Howard,DEN,29,81,45,36,32.5,14.6,5.7,12.4,46.0,0.0,0.0,0.0,3.2,4.2,76.1,2.8,4.8,7.6,2.1,1.9,0.6,0.6,3.3,28.4,17,0,-1.5
43,Keith Van Horn,NJN,26,81,51,30,30.4,14.8,5.8,13.4,43.3,1.2,3.6,34.5,1.9,2.4,80.0,1.7,5.8,7.5,2.0,1.8,0.8,0.5,2.7,28.9,18,0,2.7
43,Keon Clark,TOR,27,81,41,40,27.0,11.3,4.7,9.6,49.0,0.0,0.1,0.0,1.9,2.8,67.4,2.2,5.2,7.4,1.1,1.7,0.7,1.5,3.2,26.8,18,0,-0.5
43,Kevin Garnett,MIN,26,81,49,32,39.2,21.2,8.1,17.3,47.0,0.5,1.4,31.9,4.4,5.5,80.1,3.0,9.1,12.1,5.2,2.8,1.2,1.6,2.3,48.9,59,0,4.4
43,Kevin Ollie,IND,29,81,28,53,21.3,5.7,1.7,4.4,38.8,0.0,0.0,50.0,2.3,2.8,82.4,0.3,2.0,2.3,3.6,1.3,0.8,0.0,1.2,14.9,1,0,-2.1
43,Latrell Sprewell,NYK,31,81,29,52,41.1,19.4,7.1,17.5,40.4,1.8,5.0,36.0,3.5,4.3,82.1,0.7,3.0,3.7,3.9,2.8,1.2,0.2,2.0,30.9,0,0,-2.9
43,Matt Harpring,PHI,26,81,43,38,31.4,11.8,4.8,10.3,46.1,0.3,0.9,30.4,2.0,2.7,74.3,2.5,4.6,7.1,1.3,1.6,0.9,0.1,2.5,23.5,15,0,2.2
43,Quentin Richardson,LAC,22,81,38,43,26.6,13.3,5.0,11.4,43.3,1.6,4.3,38.1,1.8,2.3,76.5,1.4,2.7,4.1,1.6,1.3,1.0,0.3,1.8,23.0,5,0,1.0
43,Robert Horry,LAL,31,81,58,23,26.5,6.8,2.3,5.7,39.8,0.9,2.5,37.4,1.3,1.7,78.3,1.6,4.3,5.9,2.9,1.1,1.0,1.1,2.6,23.2,5,0,4.5
43,Shawn Marion,PHX,24,81,36,45,38.4,19.1,8.1,17.2,46.9,0.6,1.5,39.3,2.4,2.8,84.5,2.6,7.3,9.9,2.0,1.8,1.8,1.1,2.6,40.9,43,0,-0.1
43,Troy Hudson,ORL,26,81,43,38,22.9,11.7,4.4,10.1,43.4,0.8,2.3,35.3,2.2,2.5,87.6,0.4,1.4,1.8,3.1,2.0,0.7,0.1,1.5,18.9,0,0,-0.4
63,Anfernee Hardaway,PHX,30,80,35,45,30.8,12.0,4.9,11.6,41.8,0.3,1.0,27.7,2.0,2.4,81.0,1.2,3.2,4.4,4.1,2.4,1.5,0.4,2.3,26.7,5,1,-0.8
63,Ben Wallace,DET,27,80,49,31,36.5,7.6,3.2,6.0,53.1,0.0,0.0,0.0,1.2,2.9,42.3,4.0,9.0,13.0,1.4,0.9,1.7,3.5,2.2,40.1,25,1,1.9
63,Clifford Robinson,DET,35,80,49,31,35.7,14.6,5.7,13.4,42.5,1.4,3.8,37.8,1.8,2.6,69.4,1.0,3.9,4.8,2.5,1.9,1.1,1.2,3.0,29.2,2,0,1.3
63,Dikembe Mutombo,PHI,36,80,43,37,36.3,11.5,4.0,8.0,50.1,0.0,0.0,0.0,3.5,4.6,76.4,3.2,7.6,10.8,1.0,2.0,0.4,2.4,3.0,32.3,33,1,3.6
63,Elton Brand,LAC,23,80,38,42,37.7,18.2,6.7,12.6,52.7,0.0,0.0,0.0,4.9,6.6,74.2,5.0,6.6,11.6,2.4,2.2,1.0,2.0,3.2,42.6,55,0,0.1
63,Hedo Turkoglu,SAC,23,80,60,20,24.6,10.1,3.6,8.6,42.2,0.8,2.1,36.8,2.1,2.9,72.6,0.8,3.8,4.5,2.0,1.0,0.7,0.4,2.3,20.9,2,0,5.1
63,Jamaal Tinsley,IND,24,80,41,39,30.5,9.4,3.6,9.5,38.0,0.5,2.2,24.0,1.6,2.3,70.4,1.0,2.8,3.7,8.1,3.4,1.7,0.5,3.1,29.3,17,2,0.5
63,Jason Richardson,GSW,21,80,21,59,32.8,14.4,5.8,13.6,42.6,1.0,3.1,33.3,1.8,2.6,67.1,1.6,2.7,4.3,3.0,2.0,1.3,0.4,2.4,27.1,1,0,-3.4
63,Karl Malone,UTA,38,80,43,37,38.0,22.4,7.9,17.5,45.4,0.1,0.3,36.0,6.4,8.0,79.7,1.8,6.8,8.6,4.3,3.3,1.9,0.7,2.9,43.7,28,0,0.6
63,Kobe Bryant,LAL,23,80,56,24,38.3,25.2,9.4,20.0,46.9,0.4,1.7,25.0,6.1,7.4,82.9,1.4,4.1,5.5,5.5,2.8,1.5,0.4,2.9,43.0,11,1,5.6
63,Michael Olowokandi,LAC,27,80,37,43,32.1,11.1,4.8,11.1,43.3,0.0,0.0,0.0,1.5,2.4,62.2,2.1,6.8,8.9,1.1,2.2,0.7,1.8,2.7,28.7,24,0,-0.9
63,Mike Bibby,SAC,24,80,59,21,33.2,13.7,5.6,12.3,45.3,0.6,1.7,37.0,1.9,2.4,80.3,0.5,2.3,2.8,5.0,1.7,1.1,0.2,1.7,26.8,3,0,4.9
63,P.J. Brown,CHH,32,80,43,37,32.0,8.4,3.1,6.6,47.4,0.0,0.0,0.0,2.1,2.5,85.8,3.4,6.4,9.8,1.3,1.1,0.7,1.0,2.8,26.2,17,0,1.8
63,Pat Garrity,ORL,25,80,44,36,30.0,11.1,4.1,9.6,42.6,2.1,5.0,42.7,0.8,0.9,83.6,1.0,3.3,4.2,1.2,0.9,0.8,0.4,2.9,20.4,1,0,2.9
63,Scot Pollard,SAC,27,80,59,21,23.5,6.4,2.5,4.5,55.0,0.0,0.0,0.0,1.4,2.1,69.3,2.4,4.7,7.1,0.7,0.9,0.9,1.0,2.5,20.5,7,0,3.8
63,Vlade Divac,SAC,34,80,59,21,30.2,11.1,4.2,9.0,47.2,0.0,0.2,23.1,2.6,4.3,61.5,2.6,5.8,8.4,3.7,2.0,1.0,1.2,2.9,31.2,24,1,5.8
79,Adonal Foyle,GSW,27,79,19,60,18.8,4.8,2.2,4.9,44.4,0.0,0.0,0.0,0.5,1.2,39.8,1.9,3.0,4.9,0.5,1.0,0.5,2.1,2.3,18.2,3,0,-2.6
79,Chucky Atkins,DET,27,79,49,30,28.9,12.1,4.7,10.0,46.6,1.7,4.3,41.1,1.1,1.5,69.2,0.4,1.6,2.0,3.3,1.6,0.9,0.1,2.2,21.0,1,0,0.7
79,Erick Strickland,BOS,28,79,47,32,20.8,7.7,2.4,6.2,38.9,1.2,3.1,38.5,1.7,2.0,84.5,0.3,2.4,2.7,2.3,1.2,0.7,0.0,1.8,15.4,0,0,-1.3
79,Fred Hoiberg,CHI,29,79,20,59,17.8,4.4,1.5,3.7,41.6,0.3,1.2,26.1,1.0,1.2,84.0,0.2,2.4,2.7,1.7,0.4,0.8,0.1,1.1,12.2,0,0,-2.0
79,Lee Nailon,CHH,27,79,43,36,24.2,10.8,4.7,9.7,48.3,0.0,0.0,50.0,1.4,1.9,74.7,1.3,2.4,3.7,1.2,1.2,0.7,0.2,2.2,18.6,1,0,-0.1
79,Popeye Jones,WAS,32,79,37,42,24.3,7.0,2.8,6.4,43.7,0.1,0.1,36.4,1.3,1.6,81.5,2.9,4.4,7.3,1.6,1.1,0.6,0.2,2.6,19.7,11,0,0.7
79,Rasheed Wallace,POR,27,79,49,30,37.5,19.3,7.6,16.3,46.9,1.4,4.0,36.0,2.5,3.5,73.4,1.7,6.4,8.2,1.9,1.7,1.3,1.3,2.7,37.9,25,0,4.6
79,Reggie Miller,IND,36,79,40,39,36.6,16.5,5.2,11.6,45.3,2.3,5.6,40.6,3.7,4.1,91.1,0.3,2.5,2.8,3.2,1.5,1.1,0.1,1.8,26.8,0,0,-0.1
79,Richard Jefferson,NJN,22,79,51,28,24.3,9.4,3.4,7.5,45.7,0.2,0.7,23.2,2.4,3.4,71.3,1.1,2.6,3.7,1.8,1.4,0.8,0.6,2.7,19.4,0,0,1.3
79,Vitaly Potapenko,BOS,27,79,47,32,17.0,4.6,1.7,3.8,45.5,0.0,0.0,0.0,1.1,1.5,74.2,2.1,2.3,4.4,0.4,0.8,0.5,0.2,2.2,11.7,5,0,-0.6
89,Bob Sura,GSW,29,78,20,58,22.9,10.0,3.2,7.6,42.4,0.5,1.7,31.6,3.0,4.2,72.0,1.1,2.1,3.3,3.5,1.7,1.1,0.2,2.1,21.5,1,0,-2.1
89,Corliss Williamson,DET,28,78,47,31,21.9,13.6,5.3,10.3,51.0,0.0,0.1,20.0,3.1,3.8,80.5,1.5,2.6,4.1,1.2,1.8,0.6,0.3,2.9,21.5,4,0,1.8
89,Dale Davis,POR,33,78,46,32,31.4,9.5,3.8,7.4,51.0,0.0,0.0,0.0,1.9,2.7,70.8,3.4,5.5,8.8,1.2,0.8,0.8,1.1,2.5,26.7,23,0,3.0
89,David Robinson,SAS,36,78,55,23,29.6,12.2,4.4,8.6,50.7,0.0,0.0,0.0,3.4,5.1,68.1,2.4,5.8,8.3,1.2,1.3,1.1,1.8,2.5,31.3,20,0,5.5
89,Jason Terry,ATL,24,78,33,45,38.0,19.3,6.7,15.6,43.0,2.2,5.7,38.7,3.6,4.4,83.5,0.5,2.9,3.5,5.7,2.3,1.8,0.2,2.0,35.7,8,0,-2.1
89,Jonathan Bender,IND,21,78,41,37,21.1,7.4,2.5,5.9,43.0,0.6,1.6,36.0,1.8,2.3,77.3,0.8,2.3,3.1,0.8,1.2,0.2,0.6,1.9,13.8,1,0,-0.5
89,Raef LaFrentz,DAL,26,78,35,43,31.5,13.5,5.4,11.8,45.8,1.3,3.4,38.8,1.3,1.9,69.5,2.3,5.2,7.4,1.1,1.2,0.7,2.7,3.6,33.2,18,0,-0.9
89,Shane Battier,MEM,23,78,23,55,39.7,14.4,5.3,12.3,42.9,1.3,3.5,37.3,2.5,3.6,70.0,2.3,3.1,5.4,2.8,2.0,1.6,1.0,2.8,30.8,3,0,-3.7
89,Trenton Hassell,CHI,23,78,21,57,28.7,8.7,3.4,8.1,42.5,0.8,2.1,36.4,1.1,1.5,76.3,0.8,2.4,3.3,2.2,1.3,0.7,0.6,2.4,18.5,0,0,-5.9
89,Wesley Person,CLE,31,78,29,49,35.8,15.1,6.0,12.1,49.5,1.8,4.1,44.4,1.3,1.6,79.8,0.6,3.1,3.8,2.2,0.9,1.0,0.5,1.2,26.4,2,0,-0.5
99,Allan Houston,NYK,31,77,28,49,37.9,20.4,7.4,16.9,43.7,1.8,4.5,39.3,3.8,4.4,87.0,0.5,2.8,3.3,2.5,2.2,0.7,0.1,2.4,28.3,1,0,-4.5
99,Antonio Davis,TOR,33,77,41,36,38.7,14.5,5.3,12.5,42.6,0.0,0.0,0.0,3.8,4.6,81.8,3.3,6.3,9.6,2.0,2.1,0.7,1.1,2.9,32.3,33,0,-0.1
99,Danny Fortson,GSW,26,77,20,57,28.8,11.2,4.0,9.4,42.8,0.0,0.1,25.0,3.2,4.0,79.5,3.8,7.9,11.7,1.6,2.1,0.6,0.2,3.3,28.0,29,0,-2.6
99,Elden Campbell,CHH,33,77,41,36,28.0,13.9,5.0,10.3,48.4,0.0,0.0,0.0,4.0,5.0,79.7,1.7,5.2,6.9,1.3,1.8,0.8,1.8,3.4,30.1,15,0,0.1
99,Jason Collins,NJN,23,77,47,30,18.2,4.5,1.5,3.6,42.1,0.0,0.0,50.0,1.5,2.1,70.1,1.7,2.2,3.9,1.1,0.9,0.4,0.6,2.2,12.8,3,0,1.3
99,Joe Johnson,PHX,21,77,38,39,24.9,7.5,3.3,7.6,43.0,0.5,1.7,29.2,0.5,0.7,77.4,1.0,2.4,3.3,2.3,0.9,0.8,0.3,1.5,17.2,2,0,-0.6
99,Othella Harrington,NYK,28,77,28,49,20.3,7.7,3.1,5.8,52.7,0.0,0.0,0.0,1.6,2.2,70.9,1.6,2.9,4.5,0.5,1.2,0.4,0.5,3.2,15.2,2,0,0.9
99,Rodney Rogers,BOS,31,77,42,35,24.4,11.9,4.6,9.8,47.1,1.1,3.1,37.4,1.5,1.9,78.5,1.7,2.8,4.5,1.4,1.4,0.9,0.4,2.9,21.8,3,0,2.1
99,Shareef Abdur-Rahim,ATL,25,77,32,45,38.7,21.2,7.8,16.8,46.1,0.3,0.9,30.0,5.4,6.8,80.1,2.6,6.5,9.0,3.1,3.2,1.3,1.1,2.8,40.5,32,0,-2.9
99,Stacey Augmon,CHH,33,77,42,35,17.1,4.7,1.8,4.3,42.9,0.0,0.0,0.0,1.0,1.3,76.2,0.8,2.2,2.9,1.3,0.7,0.7,0.2,1.5,12.1,0,0,1.4
99,Steven Smith,SAS,33,77,53,24,28.7,11.6,4.0,8.9,45.5,1.5,3.2,47.2,2.1,2.4,87.8,0.6,1.9,2.5,2.0,1.4,0.7,0.2,2.1,18.9,0,0,3.8
99,Tony Parker,SAS,20,77,55,22,29.5,9.2,3.5,8.3,41.9,0.8,2.5,32.3,1.4,2.1,67.5,0.4,2.1,2.6,4.3,2.0,1.2,0.1,2.2,20.5,2,0,2.2
111,Austin Croshere,IND,27,76,39,37,16.9,6.8,2.4,5.9,41.3,0.6,1.9,33.8,1.3,1.5,85.1,1.0,2.9,3.9,1.0,0.9,0.3,0.4,1.4,14.2,4,0,0.8
111,Brad Miller,IND,26,76,28,48,29.8,13.6,4.8,9.6,49.9,0.0,0.1,42.9,3.9,5.0,77.5,3.3,4.9,8.2,2.0,1.5,1.0,0.5,3.2,29.5,19,0,-2.4
111,Dirk Nowitzki,DAL,24,76,53,23,38.0,23.4,7.9,16.6,47.7,1.8,4.6,39.7,5.8,6.8,85.3,1.6,8.4,9.9,2.4,1.9,1.1,1.0,2.9,43.4,38,0,5.4
111,Horace Grant,ORL,36,76,41,35,29.1,8.0,3.5,6.8,51.3,0.0,0.0,0.0,1.1,1.5,72.1,2.1,4.2,6.3,1.4,0.7,0.8,0.6,1.6,21.2,5,0,3.0
111,Jerry Stackhouse,DET,27,76,45,31,35.3,21.4,6.9,17.4,39.7,1.1,3.9,28.7,6.5,7.6,85.8,1.0,3.1,4.1,5.3,3.5,1.0,0.5,2.1,35.4,5,0,1.3
111,Kenny Anderson,BOS,31,76,44,32,31.9,9.6,4.1,9.4,43.6,0.1,0.4,27.3,1.3,1.7,74.2,0.8,2.9,3.6,5.3,1.6,1.9,0.1,2.8,26.3,2,0,3.3
111,Marcus Fizer,CHI,23,76,19,57,25.9,12.3,4.9,11.2,43.8,0.1,0.5,17.1,2.5,3.7,66.8,1.7,3.9,5.6,1.6,1.7,0.6,0.3,2.4,22.6,8,0,-4.0
111,Rod Strickland,MIA,35,76,35,41,30.1,10.4,4.2,9.4,44.3,0.1,0.3,30.8,2.0,2.6,76.6,0.6,2.4,3.1,6.1,2.1,1.1,0.1,1.5,24.8,4,0,1.2
111,Tracy McGrady,ORL,23,76,43,33,38.3,25.6,9.4,20.9,45.1,1.4,3.7,36.4,5.5,7.3,74.8,2.0,5.9,7.8,5.3,2.5,1.6,1.0,1.8,48.0,24,1,3.9
120,Alonzo Mourning,MIA,32,75,34,41,32.7,15.7,6.0,11.5,51.6,0.0,0.0,33.3,3.8,5.7,65.7,2.4,6.0,8.4,1.2,2.4,0.4,2.5,3.4,33.7,26,0,0.7
120,Damon Stoudamire,POR,28,75,45,30,37.2,13.5,4.9,12.2,40.2,1.4,3.9,35.3,2.3,2.6,88.8,1.0,2.9,3.9,6.5,2.0,0.9,0.1,2.0,29.0,8,0,2.8
120,Desmond Mason,SEA,24,75,44,31,32.2,12.4,4.8,10.3,46.4,0.2,0.8,27.1,2.7,3.2,84.8,1.2,3.5,4.7,1.4,1.4,0.9,0.4,2.3,22.5,0,0,3.2
120,Kelvin Cato,HOU,27,75,26,49,25.6,6.6,2.5,4.3,58.3,0.0,0.0,0.0,1.5,2.6,58.2,2.3,4.7,7.0,0.4,0.7,0.5,1.3,2.8,20.2,11,0,-2.0
120,Ruben Patterson,POR,26,75,46,29,23.5,11.2,4.3,8.3,51.5,0.1,0.5,25.0,2.6,3.7,70.1,2.1,1.9,4.0,1.4,1.5,1.1,0.5,1.9,21.2,2,0,1.0
